,x,y,frel
0,ENSG00000206612,ENSG00000261175,1.0
1,ENSG00000235284,ENSG00000278261,1.0
2,ENSG00000206620,ENSG00000207241,1.0
3,ENSG00000100316,ENSG00000232573,1.0
4,ENSG00000228290,ENSG00000265185,1.0
5,ENSG00000207263,ENSG00000207375,1.0
6,ENSG00000168528,ENSG00000238795,1.0
7,ENSG00000209480,ENSG00000209482,1.0
8,ENSG00000201998,ENSG00000275143,1.0
9,ENSG00000109475,ENSG00000182774,1.0
10,ENSG00000206838,ENSG00000207304,1.0
11,ENSG00000207274,ENSG00000275221,1.0
12,ENSG00000221475,ENSG00000221750,1.0
13,ENSG00000200163,trna.id.1.31236,1.0
14,ENSG00000202529,ENSG00000238942,1.0
15,ENSG00000238835,ENSG00000252947,1.0
16,ENSG00000207067,ENSG00000207313,1.0
17,cluster_14,ENSG00000212195,1.0
18,ENSG00000207067,ENSG00000265706,1.0
19,ENSG00000199410,ENSG00000207008,1.0
20,ENSG00000206621,ENSG00000207245,1.0
21,ENSG00000142534,ENSG00000233762,1.0
22,ENSG00000186340,ENSG00000207468,1.0
23,ENSG00000142541,ENSG00000236552,1.0
24,ENSG00000199666,ENSG00000280959,1.0
25,ENSG00000206622,ENSG00000222370,1.0
26,ENSG00000207500,ENSG00000212447,1.0
27,ENSG00000130844,ENSG00000200969,1.0
28,ENSG00000199311,ENSG00000200593,1.0
29,ENSG00000200564,ENSG00000272460,1.0
30,ENSG00000124614,ENSG00000161016,1.0
31,ENSG00000202188,ENSG00000202261,1.0
32,ENSG00000220988,ENSG00000221241,1.0
33,ENSG00000221740,ENSG00000265706,1.0
34,ENSG00000199833,ENSG00000200680,1.0
35,ENSG00000238804,ENSG00000239128,1.0
36,ENSG00000105193,ENSG00000138100,1.0
37,ENSG00000252947,ENSG00000275143,1.0
38,ENSG00000198300,ENSG00000272344,1.0
39,ENSG00000202252,NR_003940,1.0
40,ENSG00000206611,ENSG00000209645,1.0
41,ENSG00000212309,ENSG00000252542,1.0
42,ENSG00000116251,ENSG00000186468,1.0
43,ENSG00000207468,ENSG00000221420,1.0
44,ENSG00000200084,NR_002750,1.0
45,ENSG00000201302,ENSG00000277184,1.0
46,ENSG00000201512,ENSG00000239183,1.0
47,ENSG00000221643,ENSG00000277864,1.0
48,ENSG00000200913,ENSG00000238363,1.0
49,ENSG00000206634,ENSG00000252835,1.0
50,ENSG00000206611,ENSG00000275043,1.0
51,ENSG00000199293,ENSG00000206612,1.0
52,ENSG00000206609,ENSG00000276314,1.0
53,ENSG00000221750,ENSG00000271907,1.0
54,ENSG00000109475,ENSG00000244398,1.0
55,ENSG00000120899,ENSG00000239014,1.0
56,ENSG00000200792,ENSG00000252577,1.0
57,ENSG00000114391,ENSG00000118181,1.0
58,ENSG00000204348,ENSG00000270141,1.0
59,ENSG00000238311,ENSG00000238804,1.0
60,ENSG00000200785,ENSG00000272533,1.0
61,ENSG00000206587,ENSG00000212447,1.0
62,ENSG00000089157,ENSG00000140988,1.0
63,ENSG00000141448,ENSG00000212296,1.0
64,cluster_590,ENSG00000226572,1.0
65,ENSG00000202314,ENSG00000207241,1.0
66,ENSG00000201823,ENSG00000206775,1.0
67,ENSG00000202503,ENSG00000239112,1.0
68,ENSG00000207445,ENSG00000212283,1.0
69,ENSG00000238649,ENSG00000274091,1.0
70,ENSG00000125691,ENSG00000142937,1.0
71,cluster_845,ENSG00000238793,1.0
72,ENSG00000223224,NR_003940,1.0
73,ENSG00000110700,ENSG00000118181,1.0
74,ENSG00000201700,trna.id.6.82440,1.0
75,ENSG00000200632,ENSG00000201247,1.0
76,ENSG00000206621,ENSG00000207460,1.0
77,ENSG00000147403,ENSG00000178464,1.0
78,ENSG00000200478,ENSG00000200503,1.0
79,ENSG00000105640,ENSG00000171858,1.0
80,ENSG00000201143,ENSG00000201679,1.0
81,ENSG00000201569,ENSG00000275662,1.0
82,ENSG00000206680,ENSG00000222365,1.0
83,ENSG00000153234,ENSG00000200367,1.0
84,ENSG00000201569,ENSG00000201839,1.0
85,ENSG00000241343,ENSG00000244398,1.0
86,ENSG00000202031,ENSG00000272296,1.0
87,ENSG00000276788,NR_003939,1.0
88,ENSG00000200757,ENSG00000272460,1.0
89,ENSG00000207405,ENSG00000207475,1.0
90,ENSG00000200913,ENSG00000221705,1.0
91,ENSG00000164587,ENSG00000204628,1.0
92,ENSG00000277512,trna.id.1.91449,1.0
93,ENSG00000202293,ENSG00000275662,1.0
94,ENSG00000207088,ENSG00000207496,1.0
95,ENSG00000200463,ENSG00000201457,1.0
96,ENSG00000202529,ENSG00000238862,1.0
97,ENSG00000063177,ENSG00000130255,1.0
98,ENSG00000264549,ENSG00000275043,1.0
99,ENSG00000238862,ENSG00000260859,1.0
100,cluster_165,ENSG00000212464,1.0
101,ENSG00000201634,ENSG00000202188,1.0
102,ENSG00000206903,ENSG00000263776,1.0
103,ENSG00000199704,ENSG00000200812,1.0
104,ENSG00000122026,ENSG00000136149,1.0
105,ENSG00000200564,ENSG00000275524,1.0
106,ENSG00000200406,ENSG00000200612,1.0
107,ENSG00000200534,ENSG00000206760,1.0
108,ENSG00000206754,ENSG00000277370,1.0
109,ENSG00000207174,ENSG00000275127,1.0
110,ENSG00000206903,ENSG00000274998,1.0
111,ENSG00000200831,ENSG00000209645,1.0
112,ENSG00000137154,ENSG00000182899,1.0
113,ENSG00000201302,ENSG00000275143,1.0
114,ENSG00000201772,ENSG00000265706,1.0
115,ENSG00000206612,ENSG00000221491,1.0
116,ENSG00000145425,ENSG00000163682,1.0
117,ENSG00000104408,ENSG00000171863,1.0
118,ENSG00000200593,ENSG00000201907,1.0
119,ENSG00000206760,ENSG00000274266,1.0
120,ENSG00000143947,ENSG00000198034,1.0
121,ENSG00000238531,ENSG00000274091,1.0
122,ENSG00000206788,ENSG00000239195,1.0
123,ENSG00000229686,ENSG00000277108,1.0
124,ENSG00000147403,ENSG00000256393,1.0
125,ENSG00000209482,ENSG00000238300,1.0
126,ENSG00000206693,ENSG00000221102,1.0
127,ENSG00000207165,ENSG00000209582,1.0
128,ENSG00000238597,ENSG00000277846,1.0
129,ENSG00000200785,ENSG00000202031,1.0
130,cluster_1089,ENSG00000275072,1.0
131,ENSG00000251815,ENSG00000252326,1.0
132,ENSG00000238886,NR_002560,1.0
133,ENSG00000200406,ENSG00000200413,1.0
134,ENSG00000263764,NR_002579,1.0
135,ENSG00000199970,ENSG00000200726,1.0
136,ENSG00000088882,ENSG00000251733,1.0
137,ENSG00000200638,ENSG00000200987,1.0
138,ENSG00000212402,ENSG00000212607,1.0
139,ENSG00000105640,ENSG00000213442,1.0
140,ENSG00000238578,NR_003066,1.0
141,ENSG00000200785,ENSG00000206941,1.0
142,ENSG00000239169,trna.id.1.31269,1.0
143,ENSG00000201950,ENSG00000202270,1.0
144,ENSG00000142937,ENSG00000237550,1.0
145,ENSG00000199631,ENSG00000265145,1.0
146,ENSG00000112306,ENSG00000137154,1.0
147,ENSG00000208883,ENSG00000238300,1.0
148,ENSG00000209582,ENSG00000280496,1.0
149,ENSG00000201700,ENSG00000201950,1.0
150,ENSG00000200087,ENSG00000207344,1.0
151,ENSG00000145425,ENSG00000234797,1.0
152,ENSG00000238942,ENSG00000283551,1.0
153,ENSG00000201679,ENSG00000201943,1.0
154,ENSG00000144713,ENSG00000147604,1.0
155,ENSG00000200259,ENSG00000227218,1.0
156,ENSG00000221102,ENSG00000274309,0.999875
157,ENSG00000207001,ENSG00000251896,0.999875
158,ENSG00000200354,ENSG00000200792,0.999875
159,ENSG00000089157,ENSG00000162244,0.999875
160,ENSG00000206834,ENSG00000207493,0.99975
161,ENSG00000197971,ENSG00000208839,0.999541704858
162,ENSG00000206754,NR_003943,0.999540652274
163,ENSG00000112306,ENSG00000145741,0.999539170507
164,ENSG00000144713,ENSG00000145741,0.999539170507
165,ENSG00000108107,ENSG00000175029,0.999537679149
166,ENSG00000143479,ENSG00000163923,0.999537037037
167,ENSG00000165030,ENSG00000207137,0.999537037037
168,ENSG00000147403,ENSG00000269242,0.999536178108
169,ENSG00000265185,ENSG00000277947,0.999535962877
170,ENSG00000178896,ENSG00000270141,0.999534450652
171,ENSG00000201482,ENSG00000201992,0.9995
172,ENSG00000206760,ENSG00000207304,0.9995
173,ENSG00000079387,ENSG00000163923,0.999075358299
174,ENSG00000159388,ENSG00000239043,0.999073645206
175,ENSG00000207093,ENSG00000251815,0.999
176,ENSG00000209702,ENSG00000226572,0.998875
177,ENSG00000238741,ENSG00000278274,0.998875
178,ENSG00000200320,ENSG00000209582,0.998875
179,ENSG00000222177,ENSG00000277785,0.998147290412
180,ENSG00000200593,ENSG00000200726,0.998125
181,ENSG00000231587,ENSG00000275072,0.998125
182,ENSG00000206799,ENSG00000221803,0.997875
183,ENSG00000207145,ENSG00000220988,0.997875
184,ENSG00000207612,ENSG00000262074,0.997242647059
185,ENSG00000200972,ENSG00000221303,0.997229916898
186,ENSG00000144713,ENSG00000278274,0.997125
187,ENSG00000108298,ENSG00000149806,0.99675
188,ENSG00000200969,ENSG00000241158,0.996747211896
189,ENSG00000229686,ENSG00000273885,0.996284254529
190,ENSG00000272034,ENSG00000277512,0.996125
191,ENSG00000200608,ENSG00000201247,0.9955
192,ENSG00000072274,ENSG00000200608,0.995366079703
193,ENSG00000252010,ENSG00000283293,0.994897959184
194,ENSG00000147140,ENSG00000165502,0.994538006372
195,cluster_1141,ENSG00000201229,0.994454713494
196,ENSG00000127184,ENSG00000207197,0.994376757263
197,ENSG00000200959,ENSG00000281398,0.993488372093
198,ENSG00000212232,ENSG00000238363,0.989875
199,ENSG00000198252,ENSG00000212455,0.989282385834
200,ENSG00000202503,NR_002560,0.988904299584
201,ENSG00000199712,ENSG00000200638,0.988875
202,ENSG00000238886,NR_003941,0.988436632747
203,ENSG00000239002,ENSG00000263934,0.98825
204,ENSG00000199477,ENSG00000207445,0.9875
205,ENSG00000109971,ENSG00000207493,0.985694508537
206,ENSG00000206602,NR_003938,0.985648148148
207,ENSG00000141736,ENSG00000207145,0.985641500695
208,ENSG00000222489,ENSG00000238344,0.985125
209,ENSG00000202400,ENSG00000208797,0.984625
210,ENSG00000208797,ENSG00000212163,0.9845
211,ENSG00000018510,ENSG00000201368,0.984453589392
212,ENSG00000206630,ENSG00000212304,0.984273820537
213,ENSG00000051620,ENSG00000185088,0.984200743494
214,ENSG00000151150,ENSG00000200486,0.982366589327
215,ENSG00000196275,ENSG00000277785,0.980769230769
216,ENSG00000200949,ENSG00000201907,0.979625
217,ENSG00000207014,ENSG00000207197,0.978875
218,ENSG00000064547,ENSG00000270141,0.978713558538
219,ENSG00000199477,ENSG00000207392,0.9785
220,ENSG00000142534,ENSG00000236552,0.978230662344
221,ENSG00000199785,ENSG00000273587,0.978
222,cluster_845,ENSG00000278261,0.976851851852
223,ENSG00000070808,ENSG00000199311,0.973672055427
224,ENSG00000171223,ENSG00000200530,0.97272306981
225,ENSG00000201700,ENSG00000283399,0.971269694161
226,ENSG00000200215,ENSG00000272344,0.971
227,ENSG00000201113,ENSG00000239002,0.968634686347
228,ENSG00000130222,ENSG00000207197,0.967906976744
229,cluster_167,ENSG00000200422,0.967114404817
230,ENSG00000200259,ENSG00000209042,0.966625
231,ENSG00000143947,ENSG00000198242,0.965875
232,ENSG00000207523,ENSG00000212588,0.96475
233,ENSG00000137876,ENSG00000174748,0.96458527493
234,ENSG00000176244,ENSG00000208839,0.964516129032
235,ENSG00000238344,ENSG00000277370,0.961625
236,ENSG00000114391,ENSG00000138326,0.961125
237,ENSG00000206597,ENSG00000207496,0.959875
238,ENSG00000231500,ENSG00000233927,0.95975
239,cluster_1187,ENSG00000199453,0.95966620306
240,ENSG00000200151,ENSG00000212626,0.958525345622
241,ENSG00000201487,ENSG00000206989,0.956
242,ENSG00000201754,ENSG00000277846,0.95575
243,ENSG00000206755,ENSG00000251898,0.954375
244,ENSG00000186868,ENSG00000201679,0.953853253346
245,ENSG00000254341,NR_003944,0.952247191011
246,ENSG00000167470,ENSG00000201592,0.948220064725
247,ENSG00000129824,ENSG00000183878,0.947878228782
248,ENSG00000201129,ENSG00000207406,0.947875
249,cluster_989,ENSG00000201448,0.947778286761
250,ENSG00000201672,ENSG00000222185,0.947125
251,ENSG00000210082,ENSG00000252213,0.944418712367
252,ENSG00000138326,ENSG00000147604,0.941875
253,ENSG00000110700,ENSG00000131469,0.940625
254,ENSG00000212273,ENSG00000264940,0.94025
255,ENSG00000212626,ENSG00000234664,0.939365671642
256,ENSG00000105372,ENSG00000201078,0.937471051413
257,ENSG00000207263,ENSG00000212452,0.93725
258,ENSG00000200879,trna.id.6.46541,0.936924493554
259,ENSG00000135919,ENSG00000202048,0.936639118457
260,ENSG00000012124,ENSG00000200612,0.935767097967
261,ENSG00000185760,ENSG00000201482,0.934005499542
262,ENSG00000199851,ENSG00000201368,0.9325
263,ENSG00000197756,ENSG00000219747,0.929752066116
264,ENSG00000207047,ENSG00000235284,0.928405392841
265,ENSG00000207084,ENSG00000212421,0.928375
266,ENSG00000178035,ENSG00000278249,0.928143712575
267,ENSG00000251733,ENSG00000277864,0.927875
268,ENSG00000206979,ENSG00000238649,0.926875
269,cluster_989,ENSG00000207445,0.926706367384
270,ENSG00000207405,ENSG00000251791,0.92625
271,cluster_32,ENSG00000200394,0.925290023202
272,ENSG00000052344,ENSG00000275994,0.924756154203
273,ENSG00000278274,ENSG00000278774,0.92272519433
274,ENSG00000164949,ENSG00000254341,0.92258360055
275,ENSG00000211459,ENSG00000238741,0.92247706422
276,ENSG00000118526,ENSG00000212135,0.919309701493
277,ENSG00000223224,ENSG00000265236,0.919
278,ENSG00000207177,ENSG00000222985,0.916164891153
279,ENSG00000188001,ENSG00000210825,0.913721890776
280,ENSG00000200623,ENSG00000223125,0.913523459062
281,ENSG00000238311,ENSG00000239079,0.913375
282,ENSG00000146223,ENSG00000159377,0.91120409112
283,ENSG00000207475,ENSG00000208772,0.907375
284,ENSG00000108244,ENSG00000199787,0.906221408966
285,ENSG00000207181,ENSG00000235408,0.905125
286,ENSG00000252906,trna.id.6.75125,0.902336448598
287,ENSG00000130811,ENSG00000207217,0.90120593692
288,ENSG00000136942,ENSG00000174444,0.89925
289,ENSG00000199311,ENSG00000199489,0.897625
290,ENSG00000200422,ENSG00000254341,0.8965
291,ENSG00000196104,ENSG00000202373,0.896121883657
292,ENSG00000223414,ENSG00000272474,0.894036697248
293,ENSG00000136942,ENSG00000164142,0.893666204346
294,ENSG00000199453,trna.id.3.81822,0.893284268629
295,ENSG00000222365,trna.id.4.43060,0.893136803316
296,ENSG00000212158,ENSG00000221381,0.892625
297,ENSG00000206892,ENSG00000212296,0.891294334408
298,ENSG00000142676,ENSG00000161970,0.89125
299,ENSG00000185834,ENSG00000206680,0.888837638376
300,ENSG00000200418,ENSG00000213058,0.887712839393
301,ENSG00000188257,ENSG00000206688,0.886688162137
302,ENSG00000200959,ENSG00000238622,0.8835
303,ENSG00000202363,ENSG00000212588,0.883125
304,ENSG00000187479,ENSG00000222185,0.879907621247
305,ENSG00000062038,ENSG00000201448,0.877249653899
306,cluster_1141,ENSG00000249784,0.876617375231
307,ENSG00000212195,ENSG00000276216,0.875115633673
308,ENSG00000231367,ENSG00000238835,0.873324086916
309,ENSG00000125846,ENSG00000201229,0.873220027561
310,ENSG00000200983,ENSG00000207181,0.87175
311,ENSG00000089009,ENSG00000116251,0.871625
312,ENSG00000123975,ENSG00000163923,0.871131639723
313,ENSG00000200847,ENSG00000206656,0.870533642691
314,ENSG00000212163,ENSG00000238942,0.869125
315,ENSG00000199179,ENSG00000201403,0.869124423963
316,ENSG00000163159,ENSG00000172809,0.867768595041
317,ENSG00000202269,ENSG00000239142,0.866875
318,ENSG00000199753,ENSG00000212452,0.866625
319,ENSG00000135362,ENSG00000200612,0.866141732283
320,ENSG00000179008,ENSG00000202269,0.865608959403
321,ENSG00000206903,ENSG00000252835,0.865125
322,ENSG00000201675,ENSG00000212304,0.864875
323,ENSG00000201441,ENSG00000201754,0.86420905273
324,ENSG00000206775,ENSG00000207031,0.86325
325,ENSG00000105202,ENSG00000200394,0.862436313108
326,ENSG00000201512,ENSG00000225091,0.862375
327,ENSG00000276788,NR_003938,0.861574074074
328,ENSG00000207523,ENSG00000212607,0.85975
329,ENSG00000207279,ENSG00000251896,0.859625
330,ENSG00000207063,ENSG00000275529,0.859625
331,ENSG00000200480,ENSG00000272344,0.858875
332,ENSG00000239183,ENSG00000249784,0.855875
333,ENSG00000076555,ENSG00000206785,0.855689176688
334,ENSG00000206885,ENSG00000221514,0.854625
335,ENSG00000208892,ENSG00000272758,0.852817885422
336,ENSG00000174021,ENSG00000212455,0.851799906498
337,ENSG00000129925,ENSG00000206633,0.849553361542
338,ENSG00000215021,ENSG00000229117,0.848330241187
339,ENSG00000207177,ENSG00000222750,0.845868152275
340,cluster_535,ENSG00000212443,0.844731977819
341,ENSG00000125691,ENSG00000242299,0.838440111421
342,ENSG00000206602,ENSG00000238650,0.83725
343,ENSG00000116194,ENSG00000207168,0.837177121771
344,ENSG00000196693,ENSG00000200792,0.837016574586
345,ENSG00000198034,ENSG00000214485,0.836941501612
346,ENSG00000174748,ENSG00000213280,0.832025842178
347,ENSG00000201403,ENSG00000207924,0.831037649219
348,ENSG00000201448,ENSG00000238936,0.828875
349,ENSG00000164970,ENSG00000199704,0.828664799253
350,ENSG00000207118,ENSG00000212534,0.82725
351,ENSG00000131469,ENSG00000189343,0.827109266943
352,ENSG00000200041,ENSG00000206656,0.826388888889
353,ENSG00000273587,ENSG00000281311,0.826206896552
354,ENSG00000128606,ENSG00000221643,0.823800738007
355,ENSG00000200816,ENSG00000212421,0.820625
356,ENSG00000199787,ENSG00000221102,0.8195
357,ENSG00000207468,trna.id.6.43049,0.81914893617
358,ENSG00000102119,ENSG00000207137,0.816804407713
359,ENSG00000199968,trna.id.1.49028,0.815377532228
360,ENSG00000162645,ENSG00000212195,0.815002300966
361,ENSG00000037241,ENSG00000180425,0.814591078067
362,ENSG00000206693,ENSG00000206897,0.813375
363,ENSG00000037241,ENSG00000183684,0.809325946445
364,ENSG00000264994,ENSG00000271852,0.806125
365,ENSG00000089101,ENSG00000264940,0.805838739574
366,ENSG00000200422,NR_003046,0.80561953017
367,ENSG00000100129,ENSG00000149806,0.802249297095
368,ENSG00000206755,ENSG00000207233,0.801625
369,ENSG00000078328,ENSG00000201992,0.798620689655
370,cluster_206,ENSG00000207062,0.797503467406
371,ENSG00000008988,ENSG00000171863,0.796375
372,ENSG00000233016,ENSG00000265681,0.796184271754
373,ENSG00000089009,ENSG00000125691,0.794125
374,cluster_1101,ENSG00000221514,0.792314730101
375,ENSG00000197728,ENSG00000264281,0.789376443418
376,ENSG00000140988,ENSG00000167526,0.786875
377,ENSG00000207410,trna.id.6.51952,0.786475220009
378,ENSG00000008988,ENSG00000169756,0.785016286645
379,ENSG00000168610,ENSG00000185088,0.784169351127
380,ENSG00000105372,ENSG00000130255,0.782
381,ENSG00000142534,ENSG00000213741,0.781875
382,ENSG00000200983,ENSG00000223202,0.781742354032
383,ENSG00000212626,ENSG00000235001,0.779323133982
384,ENSG00000209702,ENSG00000255717,0.777984208082
385,ENSG00000136942,ENSG00000172809,0.776625
386,ENSG00000006327,ENSG00000262074,0.77494199536
387,ENSG00000176046,ENSG00000185088,0.772831574117
388,ENSG00000198242,ENSG00000226221,0.770957398076
389,ENSG00000132676,ENSG00000185627,0.770667912191
390,ENSG00000212296,ENSG00000212447,0.768375
391,ENSG00000154330,ENSG00000209042,0.766697588126
392,ENSG00000212309,NR_003684,0.759124087591
393,ENSG00000203812,ENSG00000251866,0.757281553398
394,ENSG00000207297,ENSG00000277778,0.756918819188
395,ENSG00000076604,ENSG00000225091,0.756643356643
396,ENSG00000089157,ENSG00000213553,0.749188687993
397,ENSG00000156500,ENSG00000221459,0.747599451303
398,ENSG00000201823,ENSG00000207241,0.746625
399,ENSG00000200215,ENSG00000202293,0.745125
400,ENSG00000201403,ENSG00000208024,0.743494423792
401,ENSG00000206822,ENSG00000239169,0.742619926199
402,ENSG00000198918,ENSG00000234797,0.740092165899
403,ENSG00000168264,ENSG00000177600,0.739612188366
404,ENSG00000129824,ENSG00000141232,0.735457063712
405,ENSG00000211459,ENSG00000252213,0.732568807339
406,ENSG00000212135,ENSG00000283551,0.732
407,ENSG00000206680,ENSG00000207031,0.731875
408,ENSG00000201229,ENSG00000232973,0.730945821855
409,ENSG00000109475,ENSG00000241343,0.730375
410,ENSG00000206602,ENSG00000276788,0.73
411,ENSG00000207297,ENSG00000252139,0.72675
412,ENSG00000278261,NR_003066,0.72664519098
413,ENSG00000159792,ENSG00000221303,0.724169741697
414,cluster_561,ENSG00000251898,0.723805147059
415,ENSG00000172348,ENSG00000201634,0.723218390805
416,ENSG00000122591,ENSG00000208308,0.722913785154
417,ENSG00000199293,ENSG00000201129,0.72175
418,ENSG00000112655,ENSG00000202093,0.721326577614
419,ENSG00000143153,ENSG00000200680,0.721251149954
420,cluster_750,ENSG00000202252,0.720800372266
421,ENSG00000189046,ENSG00000207215,0.720540288775
422,ENSG00000196843,ENSG00000210825,0.720439963336
423,ENSG00000100316,ENSG00000252481,0.71975
424,ENSG00000233927,ENSG00000256393,0.719630484988
425,ENSG00000208308,ENSG00000212455,0.719625
426,ENSG00000200394,ENSG00000224505,0.719523373052
427,ENSG00000200041,ENSG00000206727,0.719444444444
428,ENSG00000199072,ENSG00000276610,0.7188219052
429,ENSG00000204628,ENSG00000233927,0.718198700093
430,cluster_209,ENSG00000201448,0.715998155832
431,ENSG00000221475,ENSG00000221716,0.715875
432,ENSG00000111144,ENSG00000148303,0.715663757464
433,ENSG00000274544,NR_003939,0.714416896235
434,ENSG00000100316,ENSG00000108107,0.713125
435,ENSG00000206914,ENSG00000276314,0.712029725964
436,ENSG00000207297,ENSG00000281859,0.710599078341
437,ENSG00000174748,ENSG00000212802,0.71028466483
438,ENSG00000112039,ENSG00000208308,0.709856547894
439,ENSG00000165502,ENSG00000196531,0.709647495362
440,ENSG00000129824,ENSG00000176728,0.70957398076
441,ENSG00000264585,ENSG00000271798,0.709107806691
442,ENSG00000264294,ENSG00000277437,0.70887245841
443,ENSG00000200320,ENSG00000207008,0.708625
444,ENSG00000233927,ENSG00000252010,0.708375
445,ENSG00000143450,ENSG00000163923,0.708352561144
446,ENSG00000137818,ENSG00000184489,0.70462962963
447,ENSG00000134419,ENSG00000283041,0.702888583219
448,ENSG00000144857,ENSG00000177600,0.702157598499
449,ENSG00000206799,ENSG00000207493,0.70175
450,ENSG00000149273,ENSG00000231500,0.70075
451,ENSG00000201331,ENSG00000201943,0.70025
452,ENSG00000202252,ENSG00000212283,0.699
453,cluster_607,ENSG00000199666,0.697447795824
454,ENSG00000222966,ENSG00000263934,0.697125
455,ENSG00000264346,ENSG00000273587,0.69675
456,ENSG00000123728,ENSG00000221475,0.695833333333
457,ENSG00000037241,ENSG00000133193,0.695672191529
458,ENSG00000110400,ENSG00000202373,0.695088044486
459,ENSG00000137054,ENSG00000221983,0.69482034531
460,ENSG00000201785,ENSG00000277194,0.691
461,ENSG00000199568,ENSG00000221040,0.690993071594
462,ENSG00000199575,ENSG00000202093,0.68575
463,ENSG00000121716,ENSG00000200496,0.682755388941
464,ENSG00000156482,ENSG00000177954,0.68225
465,ENSG00000120254,ENSG00000202048,0.680517082179
466,ENSG00000063177,ENSG00000269893,0.680365296804
467,ENSG00000138395,ENSG00000207168,0.680073971336
468,ENSG00000175727,ENSG00000201592,0.67942804428
469,ENSG00000152377,ENSG00000274640,0.67908045977
470,ENSG00000164318,ENSG00000265185,0.678341013825
471,ENSG00000206948,ENSG00000207116,0.678060046189
472,cluster_815,ENSG00000201448,0.676172953082
473,ENSG00000221514,ENSG00000239195,0.675
474,ENSG00000122406,ENSG00000171863,0.674875
475,ENSG00000207410,ENSG00000251898,0.6745
476,ENSG00000172809,ENSG00000221983,0.673375
477,ENSG00000207280,ENSG00000238862,0.67075
478,ENSG00000140988,ENSG00000163597,0.670401493931
479,ENSG00000146223,ENSG00000183978,0.670360110803
480,ENSG00000138463,ENSG00000174748,0.669280442804
481,ENSG00000021300,ENSG00000208839,0.668219944082
482,ENSG00000207093,ENSG00000275127,0.66625
483,ENSG00000199477,ENSG00000278189,0.666053357866
484,ENSG00000122026,ENSG00000220842,0.666049953747
485,ENSG00000152154,ENSG00000201331,0.665581395349
486,ENSG00000200394,ENSG00000201184,0.664665127021
487,ENSG00000142541,ENSG00000198755,0.663
488,ENSG00000206602,ENSG00000271982,0.662875
489,ENSG00000207297,ENSG00000221066,0.661
490,ENSG00000165502,ENSG00000182004,0.658774373259
491,ENSG00000207191,ENSG00000233006,0.658356417359
492,ENSG00000105373,ENSG00000167526,0.658052607291
493,ENSG00000251733,ENSG00000277184,0.6575
494,ENSG00000136997,ENSG00000238650,0.65736505032
495,ENSG00000200463,ENSG00000275494,0.654128440367
496,ENSG00000177954,ENSG00000218426,0.651238896681
497,ENSG00000126756,ENSG00000185088,0.650982183646
498,ENSG00000251791,ENSG00000252010,0.65
499,ENSG00000201754,ENSG00000239195,0.648
500,ENSG00000135916,ENSG00000202373,0.64765878535
501,ENSG00000207112,ENSG00000252906,0.646
502,ENSG00000163923,ENSG00000196436,0.644485807352
503,ENSG00000207344,ENSG00000207392,0.643625
504,ENSG00000118197,ENSG00000149806,0.643454038997
505,ENSG00000206978,ENSG00000274640,0.643250688705
506,ENSG00000104332,ENSG00000238835,0.643153526971
507,ENSG00000187699,ENSG00000264940,0.63941203491
508,ENSG00000061938,ENSG00000273835,0.637465051258
509,ENSG00000207001,ENSG00000207442,0.636875
510,ENSG00000206941,ENSG00000207441,0.634669151911
511,ENSG00000176531,ENSG00000200816,0.634473197782
512,ENSG00000201331,ENSG00000261115,0.634112792297
513,ENSG00000207062,ENSG00000281394,0.632558139535
514,ENSG00000116741,ENSG00000274544,0.631603336423
515,ENSG00000202400,ENSG00000271852,0.630875
516,ENSG00000115255,ENSG00000274309,0.630444750115
517,ENSG00000201785,ENSG00000252542,0.63025
518,ENSG00000252542,ENSG00000265236,0.629625
519,ENSG00000129521,ENSG00000200486,0.629373848987
520,ENSG00000084623,ENSG00000170889,0.627896200185
521,cluster_32,ENSG00000252699,0.623665893271
522,ENSG00000207166,ENSG00000222452,0.623034227567
523,ENSG00000277194,trna.id.1.97544,0.622510421491
524,ENSG00000222452,ENSG00000277184,0.622109158187
525,ENSG00000101951,ENSG00000206656,0.620481927711
526,ENSG00000147677,ENSG00000221983,0.618257261411
527,ENSG00000199575,ENSG00000201839,0.617625
528,ENSG00000223224,ENSG00000275996,0.617
529,ENSG00000168389,ENSG00000199666,0.614035087719
530,ENSG00000037241,ENSG00000055147,0.613216266174
531,ENSG00000207051,ENSG00000249020,0.612375
532,ENSG00000124614,ENSG00000148303,0.611
533,ENSG00000008988,ENSG00000140612,0.610594795539
534,ENSG00000130653,ENSG00000206597,0.610462400747
535,ENSG00000206838,ENSG00000271798,0.61025
536,ENSG00000078804,ENSG00000208839,0.609598523304
537,ENSG00000150991,ENSG00000207217,0.608676005423
538,ENSG00000177600,ENSG00000189184,0.606003752345
539,ENSG00000200496,ENSG00000280959,0.605588639487
540,ENSG00000125656,ENSG00000132676,0.605385329619
541,ENSG00000124614,ENSG00000168028,0.602125
542,ENSG00000206587,ENSG00000221514,0.602050326188
543,ENSG00000206630,ENSG00000265145,0.601757631822
544,ENSG00000201489,ENSG00000222370,0.601679104478
545,ENSG00000109321,ENSG00000206897,0.601301115242
546,ENSG00000142937,ENSG00000177954,0.60125
547,ENSG00000143387,ENSG00000212443,0.599815583218
548,ENSG00000131620,ENSG00000201643,0.598048327138
549,ENSG00000221750,trna.id.6.84856,0.596973865199
