,x,y,frel
1447,ENSG00000206637,ENSG00000250182,0.100137174211
1448,ENSG00000166033,ENSG00000266079,0.0997732426304
1449,cluster_521,ENSG00000266079,0.0996326905418
1450,ENSG00000199266,ENSG00000200877,0.0994125621329
1451,ENSG00000236439,ENSG00000238741,0.0993197278912
1452,cluster_521,ENSG00000264346,0.099173553719
1453,ENSG00000139211,ENSG00000221459,0.0991320237551
1454,ENSG00000260035,ENSG00000277184,0.0990502035278
1455,ENSG00000177674,ENSG00000206597,0.0989010989011
1456,ENSG00000213366,ENSG00000277785,0.0988662131519
1457,ENSG00000200795,ENSG00000221303,0.0988267148014
1458,ENSG00000165929,ENSG00000225091,0.0986486486486
1459,ENSG00000114315,ENSG00000207174,0.0983606557377
1460,ENSG00000221459,ENSG00000235370,0.0983531564501
1461,ENSG00000200608,ENSG00000202515,0.0982101881597
1462,ENSG00000166165,ENSG00000274640,0.0981981981982
1463,ENSG00000168907,ENSG00000252010,0.097571942446
1464,ENSG00000185049,ENSG00000200496,0.0975499092559
1465,ENSG00000197635,ENSG00000275994,0.09738503156
1466,ENSG00000158406,ENSG00000252699,0.0973612374886
1467,ENSG00000123989,ENSG00000207274,0.097065462754
1468,ENSG00000197860,ENSG00000199311,0.0969807868253
1469,ENSG00000064787,ENSG00000208839,0.0966559780119
1470,ENSG00000207052,ENSG00000271852,0.0960219478738
1471,ENSG00000145864,ENSG00000199968,0.0959780621572
1472,ENSG00000202373,ENSG00000210127,0.095652173913
1473,ENSG00000117461,ENSG00000221303,0.0954545454545
1474,ENSG00000204435,ENSG00000270141,0.0953253895509
1475,cluster_311,ENSG00000207191,0.0952164009112
1476,ENSG00000212421,ENSG00000222626,0.0951317552479
1477,ENSG00000100439,ENSG00000221303,0.09430523918
1478,ENSG00000206656,ENSG00000206768,0.0942455822383
1479,ENSG00000221500,ENSG00000275215,0.0941281936351
1480,ENSG00000207468,ENSG00000210100,0.0935541629364
1481,ENSG00000200608,ENSG00000278449,0.0933090578061
1482,ENSG00000123572,ENSG00000199961,0.0929283771532
1483,ENSG00000177685,ENSG00000239149,0.0926094890511
1484,ENSG00000221978,ENSG00000239149,0.0925332111773
1485,ENSG00000119888,ENSG00000206637,0.0924331671953
1486,ENSG00000166006,ENSG00000201331,0.0922727272727
1487,ENSG00000167930,ENSG00000263934,0.0922018348624
1488,ENSG00000123444,ENSG00000208308,0.0920692798541
1489,ENSG00000105568,ENSG00000207133,0.0918505177848
1490,ENSG00000212195,ENSG00000213088,0.0917347865577
1491,ENSG00000221459,ENSG00000223749,0.0911172161172
1492,ENSG00000158457,ENSG00000221066,0.0910746812386
1493,ENSG00000096968,ENSG00000212455,0.0910326086957
1494,ENSG00000206989,ENSG00000277512,0.090875
1495,ENSG00000087842,ENSG00000235284,0.0908273381295
1496,ENSG00000111490,ENSG00000239014,0.0908269317668
1497,ENSG00000208892,ENSG00000281156,0.0907852927826
1498,ENSG00000223202,ENSG00000266079,0.0906605922551
1499,ENSG00000207279,trna.id.19.61517,0.0906207521522
1500,ENSG00000212443,trna.id.14.98271,0.0904109589041
1501,ENSG00000136854,ENSG00000239014,0.090242785158
1502,ENSG00000273544,trna.id.8.12696,0.0902154398564
1503,ENSG00000151572,ENSG00000274640,0.0901601830664
1504,ENSG00000170412,ENSG00000222489,0.0901189387008
1505,ENSG00000200812,ENSG00000200860,0.0900409276944
1506,ENSG00000221643,trna.id.17.29616,0.0900045228403
1507,ENSG00000208001,ENSG00000272474,0.089825847846
1508,ENSG00000106780,ENSG00000222937,0.0897204688909
1509,ENSG00000221164,ENSG00000283691,0.0896614821592
1510,ENSG00000229152,ENSG00000252010,0.0895861755343
1511,ENSG00000272533,ENSG00000273544,0.089375
1512,ENSG00000057704,ENSG00000207406,0.0890194306371
1513,ENSG00000044459,ENSG00000207168,0.0889695869269
1514,ENSG00000176595,ENSG00000201331,0.0887871853547
1515,ENSG00000200354,ENSG00000206633,0.08875
1516,ENSG00000155970,ENSG00000199968,0.0887279311906
1517,ENSG00000212443,ENSG00000242371,0.0887170154686
1518,ENSG00000207293,ENSG00000207406,0.0886249428963
1519,ENSG00000202269,ENSG00000210678,0.0884476534296
1520,ENSG00000201253,ENSG00000207177,0.0882620564149
1521,ENSG00000207483,ENSG00000221514,0.0882219190541
1522,ENSG00000145741,ENSG00000278274,0.0881818181818
1523,ENSG00000200354,ENSG00000207187,0.088125
1524,ENSG00000221475,ENSG00000238142,0.0880876312186
1525,ENSG00000130844,ENSG00000275662,0.0877272727273
1526,ENSG00000217716,ENSG00000266079,0.0873965041398
1527,ENSG00000153944,ENSG00000207133,0.0870353581142
1528,ENSG00000200259,ENSG00000212452,0.08675
1529,ENSG00000103642,ENSG00000201368,0.0866606170599
1530,ENSG00000142973,ENSG00000262074,0.0862708719852
1531,ENSG00000152104,ENSG00000278274,0.0862226277372
1532,ENSG00000199453,trna.id.1.49594,0.0861833105335
1533,ENSG00000199489,ENSG00000200486,0.086125
1534,ENSG00000199744,NR_003046,0.0859728506787
1535,ENSG00000200860,ENSG00000202373,0.0859481582538
1536,ENSG00000182230,ENSG00000221459,0.0858700590641
1537,ENSG00000221116,ENSG00000238531,0.085125
1538,ENSG00000206597,ENSG00000207008,0.085125
1539,ENSG00000053438,ENSG00000239169,0.0851063829787
1540,ENSG00000167608,ENSG00000275994,0.0848540145985
1541,ENSG00000200354,ENSG00000272196,0.084706959707
1542,ENSG00000212421,ENSG00000222501,0.0843649701972
1543,ENSG00000100316,ENSG00000206637,0.0843593251254
1544,cluster_986,ENSG00000272474,0.0842772995016
1545,ENSG00000136574,ENSG00000206948,0.0841628959276
1546,cluster_521,ENSG00000199266,0.0840220385675
1547,ENSG00000212309,ENSG00000275084,0.083875
1548,ENSG00000207016,trna.id.1.65134,0.0838621940163
1549,ENSG00000198838,ENSG00000199782,0.0835616438356
1550,ENSG00000130255,ENSG00000278249,0.0833712984055
1551,ENSG00000088881,ENSG00000207263,0.0833708877873
1552,ENSG00000137714,ENSG00000221475,0.083257918552
1553,ENSG00000201457,ENSG00000265185,0.08325
1554,ENSG00000113396,ENSG00000207410,0.0832196452933
1555,ENSG00000209042,ENSG00000276365,0.0827239488117
1556,ENSG00000221303,ENSG00000259214,0.0822669104205
1557,ENSG00000060138,ENSG00000207217,0.0822293284605
1558,ENSG00000070759,ENSG00000206633,0.0821854912764
1559,ENSG00000201806,ENSG00000251791,0.0820348304308
1560,ENSG00000179862,ENSG00000206897,0.0820189274448
1561,ENSG00000061938,ENSG00000199960,0.081989866421
1562,ENSG00000176476,ENSG00000199787,0.0817351598174
1563,ENSG00000137731,ENSG00000206948,0.0816233470132
1564,ENSG00000141526,ENSG00000265185,0.0814848347669
1565,ENSG00000200486,ENSG00000202251,0.0812641083521
1566,ENSG00000201643,trna.id.7.88676,0.0811907983762
1567,ENSG00000199866,ENSG00000276314,0.081130355515
1568,ENSG00000198689,ENSG00000199311,0.0810195721438
1569,ENSG00000102181,ENSG00000200680,0.0808723307587
1570,ENSG00000206737,ENSG00000212421,0.0806890299184
1571,ENSG00000100941,ENSG00000201229,0.0806306306306
1572,ENSG00000152583,ENSG00000200486,0.0806229958772
1573,ENSG00000222881,ENSG00000239169,0.080615942029
1574,ENSG00000210144,ENSG00000239195,0.0806010928962
1575,ENSG00000169860,ENSG00000207406,0.0803611738149
1576,ENSG00000121690,ENSG00000239079,0.0802919708029
1577,ENSG00000127824,ENSG00000276610,0.0802524797115
1578,ENSG00000221514,ENSG00000281859,0.0801253357207
1579,ENSG00000206727,ENSG00000278715,0.080125
1580,ENSG00000212421,ENSG00000222222,0.0799819249887
1581,cluster_1118,ENSG00000274544,0.079945799458
1582,ENSG00000222650,ENSG00000239128,0.0798910576487
1583,ENSG00000200623,ENSG00000207513,0.0798531436439
1584,ENSG00000136931,ENSG00000221459,0.0797799174691
1585,ENSG00000205571,ENSG00000264346,0.0797629899727
1586,ENSG00000211890,ENSG00000238835,0.0797433547204
1587,ENSG00000201358,ENSG00000212626,0.0795300497063
1588,ENSG00000130558,ENSG00000199311,0.0794883508451
1589,ENSG00000103642,ENSG00000207215,0.0794010889292
1590,ENSG00000141293,ENSG00000239079,0.0790909090909
1591,ENSG00000251791,ENSG00000260267,0.0788381742739
1592,ENSG00000221303,ENSG00000275765,0.0786465477824
1593,ENSG00000206838,ENSG00000238917,0.078625
1594,ENSG00000116151,ENSG00000270141,0.0785292782569
1595,ENSG00000143995,ENSG00000207263,0.0784671532847
1596,ENSG00000200680,ENSG00000260837,0.0784580498866
1597,ENSG00000166750,ENSG00000238622,0.0782805429864
1598,ENSG00000101443,ENSG00000239149,0.0778985507246
1599,ENSG00000145390,ENSG00000238741,0.0777178796047
1600,ENSG00000108176,ENSG00000206799,0.0776610324349
1601,ENSG00000211644,ENSG00000238835,0.0775547445255
1602,ENSG00000201634,ENSG00000207625,0.077380952381
1603,ENSG00000162777,ENSG00000239039,0.0771719038817
1604,ENSG00000137070,ENSG00000207500,0.0771312584574
1605,cluster_731,ENSG00000212195,0.0770642201835
1606,ENSG00000176194,ENSG00000212443,0.0768531150523
1607,ENSG00000135063,ENSG00000207279,0.0767473732298
1608,ENSG00000199961,ENSG00000238578,0.076625
1609,ENSG00000101665,ENSG00000199266,0.0765724703737
1610,ENSG00000185442,ENSG00000206597,0.0762979683973
1611,ENSG00000264294,NR_003944,0.0762557077626
1612,ENSG00000212664,ENSG00000277785,0.0761604326273
1613,ENSG00000208839,ENSG00000255156,0.0760820045558
1614,ENSG00000207392,ENSG00000251705,0.0760576057606
1615,ENSG00000172340,ENSG00000222489,0.0759550561798
1616,ENSG00000134574,ENSG00000212464,0.0758746024534
1617,ENSG00000206633,ENSG00000244038,0.0758465011287
1618,ENSG00000047410,ENSG00000207016,0.0757299270073
1619,ENSG00000199363,ENSG00000272070,0.0757026291931
1620,ENSG00000177169,ENSG00000200163,0.0756953944368
1621,ENSG00000081181,ENSG00000207063,0.0756683280471
1622,ENSG00000110011,ENSG00000252712,0.0754803293687
1623,ENSG00000207062,trna.id.6.56033,0.0752051048314
1624,ENSG00000201129,ENSG00000252712,0.075125
1625,ENSG00000208797,NR_003941,0.0748638838475
1626,ENSG00000143545,ENSG00000212626,0.0747282608696
1627,ENSG00000199960,ENSG00000202188,0.074625
1628,ENSG00000199968,trna.id.1.31269,0.0743764172336
1629,ENSG00000163719,ENSG00000263934,0.0743274053808
1630,cluster_561,ENSG00000221303,0.0742935278031
1631,ENSG00000239149,ENSG00000242125,0.0741920801092
1632,ENSG00000135931,ENSG00000221459,0.0741410488246
1633,ENSG00000199453,ENSG00000281508,0.0741410488246
1634,ENSG00000105372,ENSG00000238917,0.0741075463172
1635,ENSG00000222343,ENSG00000266079,0.0739900136178
1636,ENSG00000139329,ENSG00000212443,0.073938840712
1637,ENSG00000133392,ENSG00000200623,0.0738893925657
1638,ENSG00000208892,ENSG00000223202,0.0738041002278
1639,ENSG00000138735,ENSG00000207088,0.0736224028907
1640,ENSG00000166313,ENSG00000200812,0.0731595793324
1641,ENSG00000156508,ENSG00000252481,0.0728836577637
1642,ENSG00000119912,ENSG00000266079,0.0727190605239
1643,ENSG00000165617,ENSG00000221459,0.0726612170754
1644,ENSG00000277108,NR_004054,0.0726206585476
1645,ENSG00000206948,trna.id.5.94167,0.0722781335773
1646,ENSG00000212452,ENSG00000222345,0.07225
1647,ENSG00000107438,ENSG00000212195,0.0721370604148
1648,ENSG00000162997,ENSG00000207187,0.0720720720721
1649,ENSG00000143125,ENSG00000252712,0.0719748088169
1650,ENSG00000207248,ENSG00000221514,0.0717509025271
1651,ENSG00000212135,ENSG00000264549,0.07175
1652,ENSG00000078328,ENSG00000200987,0.0716240875912
1653,ENSG00000163702,ENSG00000275994,0.0716228467815
1654,ENSG00000201634,ENSG00000244274,0.0715255771842
1655,ENSG00000201754,ENSG00000251955,0.0715255771842
1656,ENSG00000238622,ENSG00000242299,0.0711354309166
1657,ENSG00000206656,ENSG00000276365,0.0708409506399
1658,ENSG00000207016,ENSG00000231167,0.0708164185837
1659,ENSG00000103257,ENSG00000199666,0.0707482993197
1660,ENSG00000239128,ENSG00000273694,0.070577451879
1661,ENSG00000221459,ENSG00000259511,0.0704805491991
1662,ENSG00000197375,ENSG00000262074,0.0701674966048
1663,cluster_2,ENSG00000209042,0.0700955848885
1664,ENSG00000251791,ENSG00000263934,0.07
1665,ENSG00000197903,ENSG00000270141,0.0699268738574
1666,ENSG00000221303,ENSG00000273018,0.0699268738574
1667,ENSG00000273835,trna.id.6.15904,0.0699046754426
1668,ENSG00000095321,ENSG00000270141,0.0698827772768
1669,ENSG00000269242,ENSG00000275994,0.0697038724374
1670,ENSG00000166444,ENSG00000221459,0.0692757534863
1671,cluster_748,ENSG00000276788,0.0691994572592
1672,cluster_638,ENSG00000207137,0.0691075514874
1673,ENSG00000209042,ENSG00000241112,0.0691056910569
1674,ENSG00000271982,trna.id.6.15904,0.0689968225148
1675,ENSG00000206656,ENSG00000206947,0.068625
1676,ENSG00000075651,ENSG00000212304,0.0683567224989
1677,ENSG00000200623,ENSG00000207084,0.06825
1678,ENSG00000228716,ENSG00000252326,0.0681610247027
1679,ENSG00000273885,ENSG00000274544,0.0681298582533
1680,ENSG00000141101,ENSG00000251791,0.0680987202925
1681,ENSG00000150907,ENSG00000208883,0.0680054769512
1682,ENSG00000251898,ENSG00000272734,0.0679963735267
1683,cluster_289,ENSG00000239195,0.0679785330948
1684,ENSG00000198520,ENSG00000270141,0.0679434564523
1685,ENSG00000200064,ENSG00000212588,0.067926225821
1686,ENSG00000254341,ENSG00000274978,0.0679210647086
1687,ENSG00000200087,ENSG00000209582,0.06775
1688,ENSG00000201675,ENSG00000221500,0.067625
1689,ENSG00000188897,ENSG00000200496,0.0674621385957
1690,ENSG00000238649,ENSG00000244716,0.0673294170809
1691,ENSG00000142856,ENSG00000199787,0.0671264367816
1692,ENSG00000180178,ENSG00000207274,0.0670926517572
1693,ENSG00000221500,NR_033295,0.0668789808917
1694,ENSG00000207500,ENSG00000238597,0.06675
1695,ENSG00000082458,ENSG00000202373,0.0666967102298
1696,ENSG00000200983,ENSG00000252652,0.0666666666667
1697,ENSG00000149150,ENSG00000222489,0.0666364460562
1698,ENSG00000119147,ENSG00000199787,0.0666362391602
1699,ENSG00000272034,trna.id.6.55534,0.0666058394161
1700,ENSG00000221643,trna.id.17.60407,0.0664857530529
1701,ENSG00000096872,ENSG00000199787,0.066424021838
1702,ENSG00000117115,ENSG00000200486,0.0663334847796
1703,ENSG00000119333,ENSG00000270141,0.0662100456621
1704,ENSG00000005187,ENSG00000207500,0.0661496350365
1705,ENSG00000116962,ENSG00000276610,0.0661231884058
1706,ENSG00000239112,ENSG00000253372,0.0658737419945
1707,ENSG00000273544,ENSG00000274582,0.0657894736842
1708,ENSG00000147604,ENSG00000278274,0.0657596371882
1709,ENSG00000199293,ENSG00000200394,0.065625
1710,ENSG00000201457,ENSG00000213866,0.0656108597285
1711,ENSG00000167747,ENSG00000207145,0.0655737704918
1712,ENSG00000145414,ENSG00000208883,0.0654923215899
1713,ENSG00000200394,ENSG00000242028,0.0654843110505
1714,ENSG00000197958,ENSG00000278274,0.0652565256526
1715,ENSG00000211945,ENSG00000277512,0.0651777575205
1716,ENSG00000054654,ENSG00000200394,0.065110013471
1717,ENSG00000202093,ENSG00000228065,0.0649885583524
1718,ENSG00000105866,ENSG00000251869,0.0644575578756
1719,ENSG00000238423,NR_033295,0.0641492265696
1720,ENSG00000141076,ENSG00000263934,0.0640617900954
1721,ENSG00000201672,ENSG00000207330,0.0640326975477
1722,ENSG00000238795,ENSG00000253051,0.064
1723,ENSG00000046604,ENSG00000275994,0.0639853747715
1724,ENSG00000201882,ENSG00000221539,0.063875
1725,ENSG00000122591,ENSG00000239002,0.0638103919781
1726,ENSG00000113578,ENSG00000208839,0.063578564941
1727,ENSG00000137673,ENSG00000209042,0.0635208711434
1728,ENSG00000160888,ENSG00000223224,0.0635066728026
1729,ENSG00000104889,ENSG00000200394,0.0632969034608
1730,ENSG00000201403,ENSG00000208005,0.0631868131868
1731,ENSG00000202415,ENSG00000206637,0.0630464795214
1732,ENSG00000238835,ENSG00000260035,0.0628674807779
1733,cluster_1119,ENSG00000251869,0.0626702997275
1734,ENSG00000201672,ENSG00000207052,0.0626428898034
1735,ENSG00000222343,ENSG00000277985,0.06264185202
1736,ENSG00000138722,ENSG00000207168,0.062613430127
1737,ENSG00000142794,ENSG00000270141,0.0623861566485
1738,ENSG00000201487,ENSG00000210144,0.0623861566485
1739,ENSG00000136861,ENSG00000264940,0.0623587889742
1740,ENSG00000163214,ENSG00000202269,0.0623293903549
1741,ENSG00000047648,ENSG00000206597,0.06230104593
1742,ENSG00000206637,trna.id.3.25748,0.0621033544878
1743,ENSG00000140612,ENSG00000278274,0.0620190131281
1744,ENSG00000207063,ENSG00000207191,0.062
1745,ENSG00000212418,ENSG00000221164,0.0619307832423
1746,ENSG00000262074,ENSG00000271204,0.061902594447
1747,ENSG00000206834,ENSG00000263776,0.06175
1748,ENSG00000207093,ENSG00000207245,0.061625
1749,ENSG00000212443,ENSG00000241755,0.0616221114635
1750,ENSG00000113916,ENSG00000238622,0.0616157005933
1751,ENSG00000156284,ENSG00000275994,0.0615034168565
1752,ENSG00000135709,ENSG00000201331,0.0611690077028
1753,ENSG00000223705,ENSG00000239149,0.0610478359909
1754,ENSG00000076043,ENSG00000277985,0.0609367894497
1755,ENSG00000139737,ENSG00000208839,0.0609253321118
1756,ENSG00000198121,ENSG00000208839,0.0608974358974
1757,ENSG00000222345,ENSG00000238862,0.060875
1758,ENSG00000120656,ENSG00000264940,0.0608695652174
1759,cluster_289,ENSG00000200422,0.0608228980322
1760,ENSG00000168710,ENSG00000199960,0.0607583371402
1761,ENSG00000201785,ENSG00000206979,0.06075
1762,ENSG00000115677,ENSG00000266079,0.0606751824818
1763,ENSG00000164823,ENSG00000201368,0.060592459605
1764,ENSG00000196878,ENSG00000206947,0.060592459605
1765,ENSG00000137124,ENSG00000201643,0.0605370960401
1766,ENSG00000201612,ENSG00000264940,0.060522696011
1767,ENSG00000207031,trna.id.16.45565,0.0602739726027
1768,ENSG00000096384,ENSG00000207133,0.0602517985612
1769,ENSG00000142303,ENSG00000212158,0.0601092896175
1770,ENSG00000206941,ENSG00000207614,0.0600641907382
1771,cluster_740,ENSG00000221303,0.0599455040872
1772,ENSG00000092098,ENSG00000207217,0.0599369085174
1773,ENSG00000235174,ENSG00000238917,0.059891107078
1774,ENSG00000131095,ENSG00000199453,0.0598096964205
1775,ENSG00000200816,ENSG00000278705,0.0595238095238
1776,cluster_231,ENSG00000273544,0.0594862550699
1777,ENSG00000121858,ENSG00000275994,0.0594643667726
1778,cluster_1178,ENSG00000207016,0.0592525068368
1779,ENSG00000004799,ENSG00000206785,0.0590389016018
1780,ENSG00000108639,ENSG00000212304,0.0590118938701
1781,ENSG00000197467,ENSG00000277785,0.0589301903898
1782,ENSG00000162783,ENSG00000239002,0.058903488899
1783,ENSG00000166750,ENSG00000212195,0.0588235294118
1784,ENSG00000199753,trna.id.6.63514,0.0588235294118
1785,ENSG00000211947,ENSG00000253051,0.0587967183227
1786,ENSG00000207245,ENSG00000277785,0.05875
1787,ENSG00000141510,ENSG00000207233,0.0585849481749
1788,ENSG00000239043,trna.id.1.86699,0.0584795321637
1789,ENSG00000162959,ENSG00000212455,0.0583675330597
1790,ENSG00000207187,ENSG00000256087,0.0582877959927
1791,ENSG00000188483,ENSG00000208308,0.0582347588717
1792,ENSG00000211950,ENSG00000239039,0.0582129963899
1793,ENSG00000167123,ENSG00000199453,0.0582129963899
1794,ENSG00000003402,ENSG00000238622,0.0580173595249
1795,ENSG00000212626,ENSG00000233588,0.0580173595249
1796,ENSG00000200612,ENSG00000206899,0.0576748410536
1797,ENSG00000212455,ENSG00000272734,0.0575702629193
1798,ENSG00000141469,ENSG00000207406,0.0575022461815
1799,ENSG00000207445,trna.id.5.54487,0.0574660633484
1800,ENSG00000206967,ENSG00000275529,0.0574400723654
1801,ENSG00000252139,ENSG00000264549,0.057375
1802,ENSG00000064393,ENSG00000208839,0.0573104693141
1803,ENSG00000199363,ENSG00000236255,0.0572868927589
1804,ENSG00000132465,ENSG00000221420,0.0572727272727
1805,ENSG00000207313,ENSG00000266094,0.0571559213535
1806,ENSG00000211662,ENSG00000238835,0.0570776255708
1807,ENSG00000201700,ENSG00000272055,0.0570652173913
1808,ENSG00000212534,ENSG00000221500,0.057
1809,ENSG00000202093,ENSG00000221716,0.056875
1810,ENSG00000199960,ENSG00000201482,0.056875
1811,cluster_375,ENSG00000201264,0.0568181818182
1812,ENSG00000207330,ENSG00000207493,0.0567665758401
1813,ENSG00000199753,ENSG00000213853,0.0567408079891
1814,ENSG00000200534,ENSG00000221420,0.0565
1815,ENSG00000177675,ENSG00000252699,0.0564553447478
1816,ENSG00000273835,trna.id.6.50391,0.0563444800733
1817,ENSG00000206728,ENSG00000251992,0.0562358276644
1818,ENSG00000201913,ENSG00000278715,0.0561085972851
1819,ENSG00000206989,NR_033295,0.0559599636033
1820,ENSG00000020181,ENSG00000206947,0.0558583106267
1821,cluster_686,ENSG00000239183,0.0557823129252
1822,ENSG00000221643,trna.id.5.50992,0.0557332115121
1823,ENSG00000169018,ENSG00000276610,0.0557065217391
1824,ENSG00000207500,ENSG00000252139,0.055625
1825,ENSG00000212452,ENSG00000238886,0.055375
1826,ENSG00000239043,trna.id.1.62185,0.0553555355536
1827,ENSG00000206903,ENSG00000225091,0.05525
1828,ENSG00000099860,ENSG00000221539,0.0552259242355
1829,ENSG00000227081,ENSG00000238741,0.0550293188994
1830,ENSG00000185834,ENSG00000212195,0.0549450549451
1831,ENSG00000171365,ENSG00000199574,0.0549251021335
1832,ENSG00000066855,ENSG00000239079,0.0548255550521
1833,ENSG00000212163,ENSG00000239112,0.05475
1834,ENSG00000109654,ENSG00000202373,0.0545454545455
1835,ENSG00000176476,ENSG00000202269,0.0543378995434
1836,ENSG00000201592,trna.id.12.90286,0.0542635658915
1837,ENSG00000160446,ENSG00000200354,0.0542600896861
1838,ENSG00000134569,ENSG00000199782,0.0540540540541
1839,ENSG00000068078,ENSG00000208839,0.054004576659
1840,ENSG00000038382,ENSG00000212158,0.0539551897577
1841,ENSG00000101825,ENSG00000207392,0.0539437896646
1842,cluster_379,ENSG00000206941,0.0539437896646
1843,ENSG00000198912,ENSG00000199851,0.0538922155689
1844,ENSG00000206597,ENSG00000207063,0.053875
1845,ENSG00000201403,trna.id.2.86711,0.053748870822
1846,ENSG00000124788,ENSG00000200486,0.0535633227417
1847,ENSG00000178935,ENSG00000239149,0.0535633227417
1848,ENSG00000200816,ENSG00000207233,0.0535
1849,ENSG00000119326,ENSG00000221459,0.0534490634993
1850,cluster_752,ENSG00000221303,0.0531093962778
1851,ENSG00000200969,ENSG00000212448,0.0530852994555
1852,ENSG00000200152,ENSG00000222370,0.05284738041
1853,ENSG00000088756,ENSG00000202269,0.0527033166742
1854,ENSG00000200728,ENSG00000272296,0.0526315789474
1855,ENSG00000130312,ENSG00000221040,0.0522964984084
1856,cluster_32,ENSG00000207233,0.0521978021978
1857,ENSG00000178026,ENSG00000225091,0.0520785746916
1858,ENSG00000131462,ENSG00000200496,0.0518586507572
1859,ENSG00000201368,ENSG00000229715,0.0516157989228
1860,ENSG00000202392,ENSG00000212626,0.0515695067265
1861,ENSG00000173156,ENSG00000206785,0.0515603799186
1862,ENSG00000198355,ENSG00000252010,0.0514469453376
1863,ENSG00000198689,ENSG00000199970,0.0514337733273
1864,ENSG00000201882,ENSG00000227063,0.0514208389716
1865,ENSG00000212421,ENSG00000221725,0.0513525905548
1866,ENSG00000196440,ENSG00000274640,0.0512704174229
1867,ENSG00000164463,ENSG00000199851,0.0511992619926
1868,ENSG00000207187,ENSG00000234664,0.0511992619926
1869,cluster_677,ENSG00000201592,0.0511775362319
1870,ENSG00000148926,ENSG00000238741,0.0510849909584
1871,ENSG00000221643,trna.id.1.33141,0.0510619069137
1872,ENSG00000199574,ENSG00000238713,0.0510483135825
1873,ENSG00000163703,ENSG00000222370,0.0509322419281
1874,ENSG00000132561,ENSG00000222345,0.0509322419281
1875,ENSG00000151552,ENSG00000222937,0.0509090909091
1876,ENSG00000124614,ENSG00000200983,0.0506787330317
1877,ENSG00000166340,ENSG00000212588,0.0506787330317
1878,ENSG00000125652,ENSG00000221303,0.0506617982656
1879,ENSG00000214425,ENSG00000270141,0.050569476082
1880,ENSG00000207197,trna.id.1.45533,0.050408719346
1881,ENSG00000113269,ENSG00000212588,0.0503663003663
1882,ENSG00000125871,ENSG00000207233,0.0503202195791
1883,ENSG00000200478,ENSG00000201326,0.050125
1884,ENSG00000137331,ENSG00000254341,0.05
1885,ENSG00000207445,trna.id.6.94388,0.0497944266788
1886,ENSG00000235284,ENSG00000238886,0.04975
1887,ENSG00000163297,ENSG00000275994,0.0496131087847
1888,ENSG00000147996,ENSG00000275072,0.0495867768595
1889,ENSG00000171680,ENSG00000212158,0.0495454545455
1890,ENSG00000075624,ENSG00000277370,0.0495004541326
1891,ENSG00000207215,ENSG00000221040,0.04925
1892,ENSG00000199574,ENSG00000272337,0.0491510277033
1893,ENSG00000239128,ENSG00000274210,0.0491433724076
1894,ENSG00000207493,ENSG00000207524,0.0489702517162
1895,ENSG00000221500,trna.id.10.85667,0.0488466757123
1896,ENSG00000252542,ENSG00000265145,0.04875
1897,ENSG00000202125,ENSG00000207016,0.0485921889192
1898,ENSG00000088970,ENSG00000202269,0.0485480943739
1899,ENSG00000212158,ENSG00000236882,0.0483437779767
1900,ENSG00000166917,ENSG00000252712,0.0482695810565
1901,ENSG00000081181,ENSG00000206597,0.0480289986407
1902,ENSG00000141542,ENSG00000202261,0.0478796169631
1903,ENSG00000149289,ENSG00000206621,0.0478577939836
1904,ENSG00000159199,ENSG00000206948,0.0478123590438
1905,ENSG00000251898,ENSG00000281910,0.0477707006369
1906,ENSG00000201758,ENSG00000212626,0.0477489768076
1907,ENSG00000165434,ENSG00000199968,0.0477272727273
1908,ENSG00000172346,ENSG00000221459,0.0476626947754
1909,ENSG00000138078,ENSG00000199968,0.0476406533575
1910,ENSG00000237441,ENSG00000252010,0.0475102786661
1911,ENSG00000147465,ENSG00000221459,0.0473186119874
1912,ENSG00000201448,ENSG00000221716,0.04725
1913,ENSG00000104435,ENSG00000199968,0.0471869328494
1914,ENSG00000207500,ENSG00000271852,0.047125
1915,ENSG00000201448,ENSG00000234741,0.0469248291572
1916,ENSG00000199673,ENSG00000199839,0.0469034608379
1917,ENSG00000223224,NR_003942,0.0468607825296
1918,ENSG00000123353,ENSG00000200354,0.0467246907925
1919,ENSG00000107281,ENSG00000207191,0.0467205750225
1920,ENSG00000187017,ENSG00000200496,0.0466995958689
1921,ENSG00000207274,ENSG00000277157,0.0466605672461
1922,ENSG00000200084,ENSG00000238423,0.046625
1923,ENSG00000176209,ENSG00000212455,0.0465966194609
1924,ENSG00000150907,ENSG00000262074,0.0465540848927
1925,ENSG00000130038,ENSG00000207145,0.0465328467153
1926,ENSG00000211651,ENSG00000273544,0.046522131888
1927,ENSG00000187837,ENSG00000200394,0.0464058234759
1928,ENSG00000188153,ENSG00000274640,0.0463847203274
1929,ENSG00000002822,ENSG00000200496,0.0462921348315
1930,ENSG00000207279,ENSG00000207375,0.04625
1931,ENSG00000134853,ENSG00000206948,0.0461608775137
1932,ENSG00000212626,ENSG00000252850,0.0461187214612
1933,ENSG00000156219,ENSG00000207217,0.0460766423358
1934,ENSG00000162434,ENSG00000239128,0.0460556315549
1935,ENSG00000107796,ENSG00000207088,0.0459927140255
1936,ENSG00000146834,ENSG00000270141,0.0459717796996
1937,ENSG00000085063,ENSG00000238741,0.0456806874717
